id,time,SuDuMoNiLiang,FPLCSuDu,BianmaQiSuDu,CSJSuDu,LGuanLongShenDu,FPLCShenDu,BianmaQiShenDu,DianshuDianliu1,DianshuDianliu2,LiCi_Current,ZhiDongPressure,Shang_GuoJuan,Xia_GuoJuan
1596,2023/1/4 04:00:16,0,0,0,0,-415.1724854,-415.2155762,-415.1914063,0,0,220.009841918945,0.874817550182343,0,0
1597,2023/1/4 04:00:20,0,0,0,0,-415.1724854,-415.2155762,-415.1914063,0,0,220.009841918945,0.874817550182343,0,0
1598,2023/1/4 04:00:24,0,0,0,0,-415.1724854,-415.2155762,-415.1914063,0,0,220.40412902832,0.874817550182343,0,0
1599,2023/1/4 04:00:28,0,0,0,0,-415.1724854,-415.2155762,-415.1914063,0,0,220.40412902832,0.874817550182343,0,0
1600,2023/1/4 04:00:32,0,0,0,0,-415.1724854,-415.2155762,-415.1914063,0,0,220.009841918945,0.874817550182343,0,0
1601,2023/1/4 04:00:36,0,0,0,0,-415.1724854,-415.2155762,-415.1914063,0,0,220.40412902832,0.874817550182343,0,0
1602,2023/1/4 04:00:40,0,0,0,0,-415.1724854,-415.2155762,-415.1914063,540,533.333312988281,321.734832763672,0.874817550182343,0,0
1603,2023/1/4 04:00:44,0,0,0,0,-415.1724854,-415.2155762,-415.1914063,2140,2126.66650390625,330.014770507813,6.51459884643555,0,0
1604,2023/1/4 04:00:48,0,0.200000002980232,0.200000002980232,0.100000001490116,-415,-415.1077881,-415.0425415,2733.33325195313,2713.33325195313,329.226196289063,7.59416103363037,0,0
1605,2023/1/4 04:00:52,0,0.200000002980232,0.200000002980232,0.100000001490116,-414.4609985,-414.5041809,-414.5109253,2440,2433.33325195313,330.409057617188,8.50620460510254,0,0
1606,2023/1/4 04:00:56,1,1.10000002384186,1.10000002384186,1,-411.9385376,-412.4993591,-412.2781372,2973.33325195313,2973.33325195313,330.409057617188,9.41824913024902,0,0
1607,2023/1/4 04:01:00,3.90000009536743,3.70000004768372,3.79999995231628,3.79999995231628,-400.1454468,-400.3625793,-401.305603,3573.33325195313,3573.33325195313,329.620483398438,10.2186136245728,0,0
1608,2023/1/4 04:01:04,6.80000019073486,7.19999980926514,6.5,6.80000019073486,-374.2739868,-381.5861511,-376.1495667,3233.33325195313,3213.33325195313,329.620483398438,11.1306571960449,0,0
1609,2023/1/4 04:01:08,7.69999980926514,7.59999990463257,7.59999990463257,7.69999980926514,-339.4984131,-344.464447,-341.552063,2173.33325195313,2166.66650390625,329.620483398438,11.2237234115601,0,0
1610,2023/1/4 04:01:12,7.80000019073486,7.80000019073486,7.59999990463257,7.80000019073486,-304.0545044,-305.7043762,-305.9551086,2340,2326.66650390625,329.620483398438,11.2237234115601,0,0
1611,2023/1/4 04:01:16,7.80000019073486,7.59999990463257,7.59999990463257,7.80000019073486,-268.1147156,-266.3622742,-270.2943726,2266.66650390625,2260,330.014770507813,11.2237234115601,0,0
1612,2023/1/4 04:01:20,7.80000019073486,7.80000019073486,7.80000019073486,7.80000019073486,-232.0886841,-234.6945648,-234.3997345,2293.33325195313,2286.66650390625,330.409057617188,11.2237234115601,0,0
