id,time,SuDuMoNiLiang,FPLCSuDu,BianmaQiSuDu,CSJSuDu,LGuanLongShenDu,FPLCShenDu,BianmaQiShenDu,DianshuDianliu1,DianshuDianliu2,LiCi_Current,ZhiDongPressure,Shang_GuoJuan,Xia_GuoJuan
3604,2023/2/19 03:48:48,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3605,2023/2/19 03:48:52,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3606,2023/2/19 03:48:56,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3607,2023/2/19 03:49:00,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3608,2023/2/19 03:49:04,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3609,2023/2/19 03:49:08,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3610,2023/2/19 03:49:12,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3611,2023/2/19 03:49:16,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3612,2023/2/19 03:49:20,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3613,2023/2/19 03:49:24,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3614,2023/2/19 03:49:28,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3615,2023/2/19 03:49:32,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3616,2023/2/19 03:49:36,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3617,2023/2/19 03:49:40,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3618,2023/2/19 03:49:44,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3619,2023/2/19 03:49:48,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3620,2023/2/19 03:49:52,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3621,2023/2/19 03:49:56,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3622,2023/2/19 03:50:00,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3623,2023/2/19 03:50:04,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3624,2023/2/19 03:50:08,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3625,2023/2/19 03:50:12,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3626,2023/2/19 03:50:16,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3627,2023/2/19 03:50:20,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3628,2023/2/19 03:50:24,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3629,2023/2/19 03:50:28,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3630,2023/2/19 03:50:32,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3631,2023/2/19 03:50:36,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
3632,2023/2/19 03:50:40,0,0,0,0,0,-0.323595285,-0.345744103,0,0,0,0.037226278334856,0,0
