id,time,SuDuMoNiLiang,FPLCSuDu,BianmaQiSuDu,CSJSuDu,LGuanLongShenDu,FPLCShenDu,BianmaQiShenDu,DianshuDianliu1,DianshuDianliu2,LiCi_Current,ZhiDongPressure,Shang_GuoJuan,Xia_GuoJuan
1182,2023/1/3 12:36:32,0,0,0,0,-415.1940308,-415.2155457,-415.2126465,3133.33325195313,3133.33325195313,328.831909179688,7.20328521728516,0,0
1183,2023/1/3 12:36:36,0,0.200000002980232,0.200000002980232,0.100000001490116,-414.6766357,-414.6550903,-414.6810303,2473.33325195313,2460,330.803344726563,8.32007312774658,0,0
1184,2023/1/3 12:36:40,0.5,0.600000023841858,0.5,0.5,-413.6419067,-413.9222412,-413.6603394,2846.66650390625,2840,330.803344726563,9.28795719146729,0,0
1185,2023/1/3 12:36:44,2.70000004768372,2.59999990463257,2.5,2.70000004768372,-406.7219849,-406.7875061,-406.9407349,3613.33325195313,3606.66650390625,330.014770507813,10.2186136245728,0,0
1186,2023/1/3 12:36:48,5.69999980926514,5.80000019073486,5.59999990463257,5.59999990463257,-387.1910706,-384.3702087,-387.3985596,3593.33325195313,3593.33325195313,330.014770507813,11.1306571960449,0,0
1187,2023/1/3 12:36:52,7.59999990463257,7.59999990463257,7.59999990463257,7.59999990463257,-355.1137695,-356.8012695,-355.4165955,2446.66650390625,2446.66650390625,329.226196289063,11.3167886734009,0,0
1188,2023/1/3 12:36:56,7.69999980926514,7.59999990463257,7.40000009536743,7.69999980926514,-318.8327942,-318.0021057,-319.2667542,2266.66650390625,2266.66650390625,330.014770507813,11.3167886734009,0,0
1189,2023/1/3 12:37:00,7.69999980926514,7.40000009536743,7.40000009536743,7.80000019073486,-284.2763977,-289.5062866,-284.6692505,2286.66650390625,2280,330.409057617188,11.3167886734009,0,0
1190,2023/1/3 12:37:04,7.69999980926514,7.40000009536743,7.59999990463257,7.80000019073486,-248.7714996,-250.4484863,-249.2424316,2293.33325195313,2293.33325195313,329.620483398438,11.3167886734009,0,0
1191,2023/1/3 12:37:08,7.69999980926514,7.80000019073486,7.59999990463257,7.69999980926514,-213.1587982,-211.4553528,-213.7305298,2306.66650390625,2300,329.226196289063,11.3167886734009,0,0
1192,2023/1/3 12:37:12,7.80000019073486,7.80000019073486,7.59999990463257,7.69999980926514,-177.5892181,-181.1704559,-178.1123199,2313.33325195313,2306.66650390625,330.803344726563,11.3167886734009,0,0
1193,2023/1/3 12:37:16,7.69999980926514,7.40000009536743,7.59999990463257,7.69999980926514,-141.9334106,-142.1126556,-142.6004333,2300,2293.33325195313,330.409057617188,11.3167886734009,0,0
1194,2023/1/3 12:37:20,7.69999980926514,7.40000009536743,7.59999990463257,7.69999980926514,-106.450058,-103.033287,-107.0460205,2313.33325195313,2313.33325195313,329.226196289063,11.3167886734009,0,0
1195,2023/1/3 12:37:24,7.69999980926514,7.59999990463257,7.59999990463257,7.69999980926514,-70.92359161,-74.68835449,-71.57666016,2353.33325195313,2346.66650390625,329.226196289063,11.3167886734009,0,0
1196,2023/1/3 12:37:28,6.40000009536743,6.30000019073486,6.30000019073486,6.30000019073486,-36.56121826,-36.70830536,-37.21305847,586.666625976563,573.333312988281,330.409057617188,11.3167886734009,0,0
1197,2023/1/3 12:37:32,2,1.89999997615814,1.79999995231628,2,-18.02192116,-17.28717613,-18.60652924,760,773.333312988281,330.014770507813,11.3167886734009,0,0
1198,2023/1/3 12:37:36,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,-12.61103344,-12.9761591,-13.18405437,2500,2493.33325195313,330.014770507813,11.3167886734009,0,0
1199,2023/1/3 12:37:40,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,-7.070801735,-7.156287193,-7.676522255,2173.33325195313,2173.33325195313,330.409057617188,11.3167886734009,0,0
1200,2023/1/3 12:37:44,0.600000023841858,0.600000023841858,0.5,0.600000023841858,-3.233598232,-3.772139311,-3.317278147,2100,2106.66650390625,330.803344726563,11.3167886734009,0,0
1201,2023/1/3 12:37:48,0.300000011920929,0.400000005960464,0.400000005960464,0.300000011920929,-1.077866077,-1.271749854,-1.16955328,2260,2253.33325195313,330.803344726563,11.2795629501343,0,0
1202,2023/1/3 12:37:52,0,0,0,0,0.19401590526104,0.237105891108513,0.212646037340164,0,0,276.786590576172,7.92919778823853,0,0
1203,2023/1/3 12:37:56,0,0,0,0,0.19401590526104,0.237105891108513,0.212646037340164,0,0,220.009841918945,1.07956206798553,0,0
1204,2023/1/3 12:38:00,0,0,0,0,0.19401590526104,0.237105891108513,0.212646037340164,0,0,220.009841918945,0.874817550182343,0,0
1205,2023/1/3 12:38:04,0,0,0,0,0.19401590526104,0.237105891108513,0.212646037340164,0,0,220.009841918945,0.874817550182343,0,0
1206,2023/1/3 12:38:08,0,0,0,0,0.19401590526104,0.237105891108513,0.212646037340164,0,0,220.009841918945,0.874817550182343,0,0
1207,2023/1/3 12:38:12,0,0,0,0,0.19401590526104,0.237105891108513,0.212646037340164,-926.666626,-913.333313,320.157684326172,3.89014625549316,0,0
1208,2023/1/3 12:38:16,0,0,0,0,0.19401590526104,0.237105891108513,0.212646037340164,-2580,-2560,329.620483398438,6.90547466278076,0,0
1209,2023/1/3 12:38:20,0.400000005960464,0.400000005960464,0.400000005960464,0.300000011920929,0.431146442890167,0.323326230049133,0.489085882902145,0,-2380,327.254791259766,7.94781064987183,0,0
1210,2023/1/3 12:38:24,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,221.19270324707,0.167518258094788,1,0
1211,2023/1/3 12:38:28,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.40412902832,0.0558394193649292,1,0
1212,2023/1/3 12:38:32,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.40412902832,0.0558394193649292,1,0
1213,2023/1/3 12:38:36,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.009841918945,0.0558394193649292,1,0
1214,2023/1/3 12:38:40,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.009841918945,0.0558394193649292,1,0
1215,2023/1/3 12:38:44,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.009841918945,0.0558394193649292,1,0
1216,2023/1/3 12:38:48,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.009841918945,0.0558394193649292,1,0
1217,2023/1/3 12:38:52,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.40412902832,0.0558394193649292,1,0
1218,2023/1/3 12:38:56,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.009841918945,0.0558394193649292,1,0
1219,2023/1/3 12:39:00,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.009841918945,0.0558394193649292,1,0
1220,2023/1/3 12:39:04,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.009841918945,0.0558394193649292,1,0
1221,2023/1/3 12:39:08,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.009841918945,0.0558394193649292,1,0
1222,2023/1/3 12:39:12,0,0,0,0,0.668276965618134,0.711317718029022,0.765525758266449,0,0,220.009841918945,0.0558394193649292,1,0
1223,2023/1/3 12:39:16,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1224,2023/1/3 12:39:20,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1225,2023/1/3 12:39:24,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1226,2023/1/3 12:39:28,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1227,2023/1/3 12:39:32,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1228,2023/1/3 12:39:36,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1229,2023/1/3 12:39:40,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1230,2023/1/3 12:39:44,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1231,2023/1/3 12:39:48,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1232,2023/1/3 12:39:52,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1233,2023/1/3 12:39:56,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
1234,2023/1/3 12:40:00,0,0,0,0,0.668276965618134,0.711317718029022,0.786790370941162,0,0,220.009841918945,0.0558394193649292,1,0
