id,time,SuDuMoNiLiang,FPLCSuDu,BianmaQiSuDu,CSJSuDu,LGuanLongShenDu,FPLCShenDu,BianmaQiShenDu,DianshuDianliu1,DianshuDianliu2,LiCi_Current,ZhiDongPressure,Shang_GuoJuan,Xia_GuoJuan
5673,2023/2/19 06:08:08,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5674,2023/2/19 06:08:12,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5675,2023/2/19 06:08:16,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5676,2023/2/19 06:08:20,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5677,2023/2/19 06:08:24,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5678,2023/2/19 06:08:28,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5679,2023/2/19 06:08:32,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5680,2023/2/19 06:08:36,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5681,2023/2/19 06:08:40,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5682,2023/2/19 06:08:44,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5683,2023/2/19 06:08:48,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5684,2023/2/19 06:08:52,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5685,2023/2/19 06:08:56,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5686,2023/2/19 06:09:00,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5687,2023/2/19 06:09:04,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5688,2023/2/19 06:09:08,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5689,2023/2/19 06:09:12,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5690,2023/2/19 06:09:16,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5691,2023/2/19 06:09:20,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5692,2023/2/19 06:09:24,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5693,2023/2/19 06:09:28,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5694,2023/2/19 06:09:32,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5695,2023/2/19 06:09:36,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5696,2023/2/19 06:09:40,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5697,2023/2/19 06:09:44,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5698,2023/2/19 06:09:48,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5699,2023/2/19 06:09:52,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5700,2023/2/19 06:09:56,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5701,2023/2/19 06:10:00,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5702,2023/2/19 06:10:04,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5703,2023/2/19 06:10:08,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
5704,2023/2/19 06:10:12,0,0,0,0,-410.1067505,-410.0426025,-410.1516724,0,0,0,0.037226278334856,0,0
