id,time,SuDuMoNiLiang,FPLCSuDu,BianmaQiSuDu,CSJSuDu,LGuanLongShenDu,FPLCShenDu,BianmaQiShenDu,DianshuDianliu1,DianshuDianliu2,LiCi_Current,ZhiDongPressure,Shang_GuoJuan,Xia_GuoJuan
8659,2023/5/15 04:40:44,0,0,0,0,0.258526712656021,0.280070602893829,0.318822026252747,0,0,220.009841918945,0.558394193649292,0,0
8660,2023/5/15 04:40:48,0,0,0,0,0.258526712656021,0.280070602893829,0.318822026252747,0,0,220.40412902832,0.558394193649292,0,0
8661,2023/5/15 04:40:52,0,0,0,0,0.258526712656021,0.280070602893829,0.318822026252747,0,0,220.40412902832,0.558394193649292,0,0
8662,2023/5/15 04:40:56,0,0,0,0,0.258526712656021,0.280070602893829,0.318822026252747,0,0,220.40412902832,0.558394193649292,0,0
8663,2023/5/15 04:41:00,0,0,0,0,0.258526712656021,0.280070602893829,0.318822026252747,0,0,220.009841918945,0.558394193649292,0,0
8664,2023/5/15 04:41:04,0,0,0,0,0.258526712656021,0.280070602893829,0.318822026252747,0,0,220.009841918945,0.558394193649292,0,0
8665,2023/5/15 04:41:08,0,0,0,0,0.258526712656021,0.280070602893829,0.318822026252747,-1340,-1333.333252,328.437652587891,5.71423387527466,0,0
8666,2023/5/15 04:41:12,0,-0.200000003,0,0,0.236982822418213,0.258526712656021,0.276312440633774,-3060,-3046.666504,331.197631835938,7.40802955627441,0,0
8667,2023/5/15 04:41:16,0,0,-0.200000003,-0.100000001,-0.280070603,-0.236982822,-0.212548018,-2386.666504,-2380,330.803344726563,8.41313934326172,0,0
8668,2023/5/15 04:41:20,-0.800000012,-0.899999976,-0.899999976,-0.800000012,-1.96049428,-1.91740644,-1.870422602,-2726.666504,-2720,330.409057617188,9.41824913024902,0,0
8669,2023/5/15 04:41:24,-3.400000095,-3.299999952,-3.400000095,-3.5,-11.28899956,-11.20282459,-11.09500694,-3613.333252,-3599.999756,330.409057617188,10.4047451019287,0,0
8670,2023/5/15 04:41:28,-6.5,-6.5,-6.300000191,-6.599999905,-34.81492996,-34.68566895,-34.58156204,-3353.333252,-3339.999756,331.197631835938,11.2981758117676,0,0
8671,2023/5/15 04:41:32,-7.5,-7.400000095,-7.199999809,-7.599999905,-68.27259827,-68.16487885,-68.03662109,-2080,-2073.333252,329.620483398438,11.8193435668945,0,0
8672,2023/5/15 04:41:36,-7.5,-7.599999905,-7.400000095,-7.699999809,-102.5489273,-102.4627533,-102.2993622,-2246.666504,-2240,331.197631835938,11.8193435668945,0,0
8673,2023/5/15 04:41:40,-7.599999905,-7.599999905,-7.400000095,-7.900000095,-137.687027,-137.5792999,-137.4548035,-2166.666504,-2166.666504,331.197631835938,11.8193435668945,0,0
8674,2023/5/15 04:41:44,-7.699999809,-7.400000095,-7.400000095,-7.900000095,-173.2775269,-173.1267242,-172.9715881,-2146.666504,-2140,329.620483398438,11.8193435668945,0,0
8675,2023/5/15 04:41:48,-7.800000191,-7.599999905,-7.599999905,-7.900000095,-208.9542236,-208.8034058,-208.637146,-2153.333252,-2153.333252,330.014770507813,11.8193435668945,0,0
